date,open,high,low,close,volume
2024-12-12,107.87,110.035,107,107.3,1526975
2024-12-13,107.84,108.87,105.03,106.66,2238402
2024-12-16,105.98,107.93,104.47,106.71,1380117
2024-12-17,106.26,109.54,105.06,109.36,1526486
2024-12-18,109.95,112.36,101.75,102.23,3165558
2024-12-19,102.15,102.89,97.84,97.91,2847559
2024-12-20,97.2,101,96.8,99.46,4081785
2024-12-23,99.98,102.9099,99.87,102.28,1998048
2024-12-24,102.21,103.25,100.73,102.85,617290
2024-12-26,101.65,103.75,101.56,102.23,1060708
2024-12-27,102,102.9,100.54,101.77,959598
2024-12-30,100.07,100.165,97.95,99.54,3022103
2024-12-31,100.14,100.505,97.8,99.06,1153128
2025-01-02,99.55,101.09,96.63,97.23,1972940
2025-01-03,98.27,100.77,97.29,100.6,1435060
2025-01-06,102.31,104.85,102.31,102.51,2329172
2025-01-07,103.21,104.535,100,101.03,1675763
2025-01-08,100.53,100.53,98.62,99.76,1229711
2025-01-10,98.13,100.13,96.41,98.92,1794136
2025-01-13,96.97,98.5605,96.18,98.26,1949421
2025-01-14,98.66,99.99,97.73,99.5,2385289
2025-01-15,102.6,103.43,100.71,101.93,2080498
2025-01-16,104.14,107.98,103.34,104.91,2459133
2025-01-17,106.28,107.255,104.23,106.38,2067622
2025-01-21,107.3,107.98,105.83,106.73,5382245
2025-01-22,107.61,109.9,107.14,107.19,1937906
2025-01-23,105.09,106.15,104.14,105.88,2840247
2025-01-24,105.96,106.46,103.78,104.19,2989317
2025-01-27,101.74,101.83,96.75,98.52,4383407
2025-01-28,99.32,99.4,95.69,97.36,2566660
2025-01-29,98.96,99.445,96.09,98,1972717
2025-01-30,99.49,102.51,98.885,101.73,2471478
2025-01-31,101.8,104.44,101.34,101.54,2030039
2025-02-03,99,100.315,96.84,99.46,2006795
2025-02-04,99.49,101.61,99.4,101.19,2455725
2025-02-05,100.59,104.24,99.72,103.9,3413544
2025-02-06,102.44,110.46,101.365,109.53,3143086
2025-02-07,109.56,110.35,106.35,106.52,2404540
2025-02-10,108.02,108.9236,105.6,106.73,1852359
2025-02-11,106.57,107.84,104.64,105.74,1975084
2025-02-12,104.83,107.86,104.37,107.77,1939693
2025-02-13,107.72,109.28,107.01,108.85,1933710
2025-02-14,108.76,109.195,106.28,107.12,1709676
2025-02-18,108.13,108.68,105.6,107.45,1971573
2025-02-19,106.89,108.47,105.265,107.99,1395700
2025-02-20,108.1,109.945,106.32,107.26,1723565
2025-02-21,108,108,103.52,104.09,2379835
2025-02-24,104.755,105.03,101.47,102.3,2449862
2025-02-25,102.38,103.54,100.74,101.26,2997359
2025-02-26,102.67,103.91,101.75,103.52,1977498
2025-02-27,103.47,104.09,97.21,97.48,3631129
2025-02-28,103.83,103.98,98.49,101.22,5501598
2025-03-03,103.28,103.28,95.9,96.62,4007720
2025-03-04,96.62,101.49,94.93,98.35,4055434
2025-03-05,98.69,103.07,97.6356,102.38,22198794
2025-03-06,99.4,102.3,99,100.27,4946499
2025-03-07,100.59,103.5,97.655,102.93,4915248
2025-03-10,100.63,100.69,96.34,97.59,3895684
2025-03-11,97.03,98,92.84,93.85,3204736
2025-03-12,96.19,97.12,95.02,95.31,1940074
2025-03-13,94.82,96.18,93.27,94.42,1441699
2025-03-14,96.36,99.14,96.14,98.37,1929252
2025-03-17,97.72,101.8099,97.7,100.8,1563504
2025-03-18,99.77,100.78,98.21,100.15,1414525
2025-03-19,100.27,102.52,99.59,100.37,3021898
2025-03-20,98.99,100.865,98.81,99.05,2002486
2025-03-21,96.87,97.46,95.67,96.35,4047223
2025-03-24,98.58,100.24,97.87,98.32,4834055
2025-03-25,98.24,98.365,94,94.22,2466000
2025-03-26,94.05,95.22,91.29,92.44,3375883
2025-03-27,91.89,94.55,90.9333,92.54,2423445
2025-03-28,91.43,92.42,87.72,88.74,2803743
2025-03-31,87.25,88.05,84.745,87.48,2899918
2025-04-01,86.83,87.22,83.98,86.2,2354210
2025-04-02,84.71,87.905,83.97,85.82,2910323
2025-04-03,80.93,82.1,71.76,71.94,7347619
2025-04-04,69.67,70.72,61.27,65.39,9577321
2025-04-07,63.32,72.18,60.7501,66.84,7219044
2025-04-08,70.16,70.41,60.97,62.92,5459502
2025-04-09,64.18,79.4,61.955,78.48,8433591
2025-04-10,73.83,75.18,66.525,68.9,5862316
2025-04-11,68.89,70.1,66.02,69.72,3570593
2025-04-14,72.8,74.57,71.029,72.85,2813797
2025-04-15,72.55,74.25,71.67,72.1,2023882
2025-04-16,68.74,70.66,64.66,67.6,4028328
2025-04-17,68.33,69.59,67.44,68.73,2973856
2025-04-21,67.06,68.01,65.72,67.52,2740132
